"session","session_id","study_id","created","modified","ended","expired","remind_situation","situ_nerv","situ_rela","situ_care","situ_blue","situ_irri","situ_bala","situ_soci","situ_asse","situ_subo","situ_acti","situ_pass","situ_enth","situ_symp","situ_aloo","situ_kind","situ_poli","situ_susp","situ_trus","situ_orga","situ_tidy","situ_lazy","situ_dili","situ_thou","situ_reli","situ_arti","situ_curi","situ_conv","situ_trad","typical_week","suit_nerv","suit_rela","suit_care","suit_blue","suit_irri","suit_bala","suit_soci","suit_asse","suit_subo","suit_acti","suit_pass","suit_enth","suit_symp","suit_aloo","suit_kind","suit_poli","suit_susp","suit_trus","suit_orga","suit_tidy","suit_lazy","suit_dili","suit_thou","suit_reli","suit_arti","suit_curi","suit_conv","suit_trad","traits","selected_items","unclarity","ot_unclarity"
"S3vea3su609v19g76ThCtJEhKJoFKpc2dExK2SD53AB4k62vCG6-DMiQ7SPvle5m","13064","15","2024-08-09 21:38:16","2024-08-09 21:52:25","2024-08-09 21:52:25","","I was sleeping in my bed alone. My sister went into my room to ask if I want to have a hamburger for lunch.","1","8","8","5","2","6","4","4","1","1","8","1","1","5","4","3","1","4","3","3","7","3","6","5","1","1","3","6","I would go to school on weekdays to go to school and to study. And I would go to church on the Sunday to serve as a Sunday School teacher and to serve on a worship team. I would interact with a lot of people in church whereas I interact less people at school compared to church.","3","8","5","2","3","9","5","6","1","3","7","3","5","6","6","9","1","6","9","8","4","8","2","7","6","3","7","7","kind,traditional,artistic,nervous,balanced,suspicious,blue,organized,polite,diligent,aloof,relaxed,subordinate,sympathetic,tidy,carefree,irritable,assertive,thoughtless,conventional,active,trustful,lazy,passive,curious,reliable,enthusiastic,sociable","suspicious,subordinate,carefree,conventional","6, 13, 16, 20","I am unsure about these meanings represent in a specific situation or just in general feelings. If it is a general meaning as feelings, how is it like to have a feeling of suspicious, subordinate, carefree, and conventional?"
"dh_-unKuraHGymx4QuZo_ReOJbUX8oJrEO0NlsR8FSg5LnTj8b0270RAr565maqF","13066","15","2024-08-09 21:39:34","2024-08-09 21:53:03","2024-08-09 21:53:03","","I was in my house, in the kitchen, having my breakfast. My brother was having his own breakfast sitting across the table from me. ","1","5","2","1","5","6","3","1","1","2","1","1","1","4","4","5","1","1","6","5","5","5","1","1","1","1","6","1","In a typical week, from Monday to Friday, I walk to the skytrain station near my house to take the bus to UBC. Then I attend my lectures for most of the day, occasionally seeing some friends on campus. When I'm home, I study and eat dinner with my family. On the weekends, I typically study or go out with friends to a cafe. I also attend my church's young adult fellowship on Fridays and attend church on Sunday, where I see most of my long-time church friends and have fellowship with the church community.","8","4","3","6","5","5","5","2","4","5","5","4","5","6","5","5","1","7","5","4","7","5","2","6","6","5","6","3","curious,traditional,artistic,passive,reliable,conventional,balanced,aloof,irritable,diligent,sociable,assertive,enthusiastic,nervous,kind,active,tidy,suspicious,lazy,trustful,relaxed,thoughtless,sympathetic,blue,carefree,subordinate,organized,polite","traditional,conventional,balanced,subordinate","2, 6, 7, 26","I wasn't sure how I could ""feel"" some of these adjectives in a given situation. I do have somewhat of an idea of what these words mean, but less so compared to the other adjectives provided. I also don't commonly describe how I'm feeling with these words, such as ""traditional."""
"rFcACoHk2v970MWsGvXuIyjD5X90uBUzhhGhDvGLci4cIPM_UZPNoRRVNM3mPvWc","13070","15","2024-08-09 21:43:42","2024-08-09 21:50:38","2024-08-09 21:50:38","","I was at the fisherman wharf with my auntie, we grabbed coffee and walked along the water","2","5","6","1","2","7","9","4","1","5","2","6","9","2","9","8","1","9","5","5","6","2","6","9","6","7","5","3","Going to school and working typically fills up my week. I tend to take my dog to a nice park in the morning and interact with kids at work","3","5","7","4","3","6","6","5","2","5","2","7","8","2","9","8","1","9","5","5","6","3","4","9","8","7","4","2","lazy,polite,carefree,sociable,aloof,tidy,assertive,subordinate,diligent,blue,reliable,balanced,artistic,active,organized,curious,irritable,conventional,sympathetic,nervous,enthusiastic,passive,thoughtless,relaxed,kind,suspicious,trustful,traditional","subordinate,diligent,conventional","8, 9, 18","They are words I don't typically see or hear on a day to day basis"
"CyALhgvTx6zpzSi_7AEGt3-v1EV515-O_KC12g3kixE3Zx1siAvmSazbaTnpAMZw","13073","15","2024-08-09 21:47:22","2024-08-09 21:54:22","2024-08-09 21:54:22","","i was at home, alone, doing an hsp study at my desk ","1","10","5","1","1","4","1","1","4","1","1","7","1","1","6","8","1","9","8","10","1","1","1","9","1","8","4","1","currently, i just go to work on west broadway and then come home. i usually interact with the clients at work, my coworkers and my manager. i also see my boyfriend every week and my best friend on weekends. if i see my bf its usually at my house or his where we interact with his mom, brothers, dog, bird and lizard. if i see my best friend we normally go to restaurants, shopping or to a bar.","2","8","7","1","1","9","10","8","8","8","2","8","8","2","9","9","1","10","9","10","5","9","1","10","3","7","8","2","assertive,balanced,traditional,passive,diligent,organized,tidy,curious,reliable,irritable,lazy,relaxed,carefree,enthusiastic,sympathetic,trustful,blue,kind,artistic,aloof,sociable,active,subordinate,suspicious,polite,conventional,nervous,thoughtless","conventional","26","i just wasn't sure exactly what it meant in this context, and so i answered as what i thought it might mean. i thought it was referring to being 'normal' i guess, maybe like blending in with others in terms of behaviour "
"rvl9Qg6zaYklZrx5KCZVqRV7xkb9x9uSyDIYSiPhOpQ4bIDnfbItEpCk82MDHOLx","13081","15","2024-08-09 21:53:23","2024-08-09 21:59:40","2024-08-09 21:59:40","","I was brushing my teeth in the washroom","1","10","5","1","1","9","9","6","1","9","6","7","9","1","8","10","1","9","9","9","3","8","1","8","4","4","8","2","I go to the gym and exercise. Usually interact with my family. Interact with some friends online.","1","9","5","1","1","8","9","7","3","8","3","8","8","1","9","8","2","8","7","8","4","8","2","8","5","8","8","5","carefree,aloof,nervous,curious,irritable,artistic,organized,trustful,lazy,balanced,diligent,reliable,assertive,subordinate,sympathetic,thoughtless,suspicious,blue,passive,sociable,polite,enthusiastic,tidy,active,relaxed,traditional,kind,conventional","carefree,subordinate,traditional","1, 14, 26","They lack context in the survey. Am I carefree because I don't care? Or am I carefree because I don't care about things that don't affect me personally? Am I traditional in a sense that I follow certain customs?"
"ohC2ITMroU-1EISleV0FEDR2jtO-EjgaLxUwiBPy4zmxmoiBim7ZWbU0gvcbHEL2","13103","15","2024-08-09 22:35:45","2024-08-09 22:50:53","2024-08-09 22:50:53","","I was in a group meeting with 4 other classmates, practicing for a presentation we have tonight. It was on google meet, I took the meeting in my bedroom.","3","6","2","3","3","9","9","7","2","5","3","9","7","1","9","9","1","6","8","8","2","7","4","8","1","8","3","3","I usually go to classes, hang out with my friends/roommates when I'm home, go work in a few different coffee shops, exercise 4/5 days a week, watch some Tv","6","5","7","3","4","6","7","6","3","8","3","8","7","1","8","8","1","8","5","6","4","6","2","9","4","8","3","2","aloof,curious,nervous,blue,sympathetic,reliable,enthusiastic,balanced,assertive,diligent,polite,sociable,carefree,passive,lazy,conventional,kind,traditional,irritable,active,organized,relaxed,thoughtless,subordinate,tidy,trustful,suspicious,artistic","traditional","18","Wondering if it means traditional as in societal-roles or traditional as in following my weekly traditions/routines (consistency)"
"xRhkVvb-t3KTxRuGN2TAJCx5fsnqS9fLXQN8RaWFAVJW0G-kmUgyDyM81KwBWRwH","13114","15","2024-08-09 23:00:45","2024-08-09 23:09:08","2024-08-09 23:09:08","","An hour ago, I was alone on the beach reading a book and enjoying the sunshine.","1","9","8","1","1","6","1","1","1","3","1","5","1","1","7","8","1","7","8","7","8","8","1","5","1","7","5","7","In a typical week (during the summer), I go to work, where I interact with coworkers and clients. I also am very sociable, and frequently go out for meals with friends. I also enjoy time outdoors when the weather is nice. ","5","4","5","2","3","8","9","5","2","9","3","8","7","1","8","8","1","8","8","8","2","8","2","9","4","6","5","6","kind,active,assertive,conventional,sympathetic,reliable,nervous,enthusiastic,sociable,organized,traditional,diligent,blue,artistic,tidy,passive,lazy,balanced,thoughtless,carefree,relaxed,trustful,curious,aloof,polite,subordinate,suspicious,irritable","conventional,traditional,suspicious","4, 11, 27","Conventional and traditional to me seem like overall lifestyle choices, which didn't seem directly applicable to my day/weekly experiences that I wrote about. 

Also, I selected 'suspicious' because I wasn't sure if this was in terms of my personality, or certain behaviours that I may have engaged in during the periods of time mentioned. "
"TVp7mjd74DWVOIrt7NaWcQ_ynYFJGgrMi1WXKFa79FKJegqBktqlifMvw1f82vjy","13126","15","2024-08-09 23:26:38","2024-08-09 23:46:04","2024-08-09 23:46:04","","I was in my room. There was no one else and I was on a call with my boyfriend for the past two hours as he is in India right now. I cooked my lunch after that.","3","9","7","1","3","5","8","6","2","7","1","8","2","1","9","5","1","9","8","8","4","4","8","7","1","8","7","5","i usually go to classes which are on campus. I tend to go to beaches a lot. I don't really go out that much. I interact mostly with my close friends on campus. We visit each other, sometimes cook dinner together.","2","5","7","1","4","8","8","6","3","7","5","7","5","1","8","8","1","7","6","7","5","7","1","9","1","4","2","5","conventional,organized,assertive,balanced,active,relaxed,trustful,irritable,sympathetic,nervous,curious,artistic,traditional,polite,blue,subordinate,enthusiastic,carefree,diligent,sociable,kind,reliable,suspicious,passive,tidy,thoughtless,lazy,aloof","conventional,assertive,traditional,blue,subordinate","1, 3, 13, 15, 16","Because I havent seen people usually using these adjectives"
"Cq9TyFY40oRB7czZeXsHuW41B7xLn6jloeoXsEeof-apbkaxD-Ruz-LPK1uPONnM","13131","15","2024-08-09 23:34:29","2024-08-09 23:44:04","2024-08-09 23:44:04","","I was alone at the bus stop on 150th st and Fraser Hwy, boarding bus 502 which goes from Langley to Surrey Central Station. I was heavily sweating because it was so hot and when I stepped inside the bus there was AC, I was so grateful. ","2","9","3","1","7","8","9","3","3","9","3","10","5","3","8","10","3","9","9","9","8","2","3","6","2","8","8","3","I usually wake up and go to yoga. Then I cook and go to school and then somedays I have work after school and somedays I study then I go home and sleep.","3","8","2","1","2","9","10","10","2","9","2","10","8","1","9","10","2","9","7","8","6","9","2","9","8","9","7","8","thoughtless,carefree,aloof,traditional,balanced,active,passive,relaxed,conventional,tidy,organized,assertive,sociable,kind,nervous,polite,suspicious,artistic,trustful,lazy,diligent,enthusiastic,sympathetic,curious,irritable,subordinate,blue,reliable","conventional,suspicious,subordinate,blue","9, 17, 26, 27","I dont understand what I would be suspicious on daily basis or in many situations. I also think going day to day think oneself is subordinate and blue is a sign of bad mental wellbeing."
"7EP7GDAgSyiu6G3LHx7Dw7dZCX3SpTJLYrGOjYc51LWzaW9BHjIOp6Uvya2pz9Ii","13142","15","2024-08-09 23:52:35","2024-08-10 00:09:04","2024-08-10 00:09:04","","An hour ago, I needed to pick up a few essentials from the grocery store, so I went to a store 20 minute walk from my house. I was shopping alone and I picked out all the stuff that I needed then headed back home. ","2","7","3","1","2","8","3","7","2","8","2","7","1","6","5","8","1","5","8","7","3","1","2","7","1","4","7","1","In a typical week, I either go to class or to work in the morning til afternoon. Then I usually head back home cooking, studying, and doing chores. I usually go grocery shopping once or twice a week and visit a local café to study. On the weekends, I go out with my friends for dinner or do something fun like hiking, shopping, etc. ","9","5","3","4","5","7","6","8","3","8","4","6","8","5","5","9","3","5","8","7","5","8","3","6","4","7","8","5","subordinate,aloof,relaxed,enthusiastic,curious,assertive,organized,tidy,sympathetic,artistic,conventional,lazy,trustful,active,passive,balanced,traditional,blue,polite,kind,sociable,reliable,nervous,irritable,suspicious,thoughtless,diligent,carefree","subordinate","1","I am unsure about what the actual meaning in this context. I am not sure whether it means I find myself to be unimportant or something else. "
"NOSCYcaEtqqQSCorDny8suQ4RWGFdsbl17FvqE5zcWEQ923u9OGV5ngvNjU5_BlG","13153","15","2024-08-10 00:12:43","2024-08-10 00:20:43","2024-08-10 00:20:43","","I got home after working a 4 hours shift at my part time job. ","3","8","2","2","2","6","8","5","3","8","3","7","8","2","9","9","2","8","8","8","2","5","5","10","3","5","5","6","I work 3-4 days a week. I have classes 2 days a week and I consistently go to the gym. Sometimes when my schedule allows, I hangout with my friends, catch up with my friends abroad and I FaceTime my family 4-5 times a week. ","6","8","6","7","2","7","8","7","2","8","3","8","9","2","9","9","2","9","8","7","3","8","2","9","6","7","7","6","enthusiastic,polite,nervous,trustful,carefree,sympathetic,tidy,lazy,kind,relaxed,irritable,artistic,aloof,balanced,conventional,thoughtless,assertive,active,blue,reliable,diligent,organized,subordinate,passive,traditional,curious,sociable,suspicious","traditional","25","I'm unsure of the definition but I associate it with being conservative"
"KbH6rrSp2EvmQxx0RVuEr0Qd9Jc5554bLYgHuBtiuCdS36bHy8KqWo5oezv4UgXs","13155","15","2024-08-10 00:12:51","2024-08-10 00:18:01","","","I was at the grocery store alone and I picked up a few items that I needed. Then I walked back home. ","6","6","5","3","2","8","5","7","3","8","2","6","3","4","8","8","2","7","8","6","2","8","3","7","1","2","8","6","In a typical week, I usually go to class or work from morning til late noon. Then I would go eat, study, exercise, and run errands after that. On the weekends, I often grab dinner or lunch with my friends or do something fun like hiking or shopping. ","8","","4","5","","7","6","","4","8","","7","8","","9","8","","7","8","","6","7","","7","5","","8","6","tidy,kind,subordinate,balanced,polite,blue,assertive,suspicious,curious,thoughtless,enthusiastic,aloof,irritable,artistic,active,traditional,carefree,sympathetic,diligent,relaxed,conventional,reliable,lazy,passive,trustful,nervous,organized,sociable","","",""
"7IquhzN_wytdn_qw3Ld7wUwAFjxY_9BHTa1dxEAjw6W0epj4B3A2QrD6ue8Z-MI_","13159","15","2024-08-10 00:18:36","2024-08-10 00:22:26","2024-08-10 00:22:26","","I was at the grocery store shopping for items that I needed. Then I walked home. ","7","5","5","3","3","7","6","7","4","8","4","7","5","4","8","8","3","5","8","7","4","8","3","7","3","5","7","6","I usually go to class or work from morning til late noons. Then I would grab some food, study, exercise and run errands. On the weekends, I go out with my friends for dinner or do something fun like hiking or shopping. ","8","4","4","5","4","7","6","7","4","7","4","7","8","3","8","8","4","7","8","7","6","8","3","8","4","6","7","6","organized,suspicious,kind,lazy,trustful,sociable,traditional,blue,enthusiastic,relaxed,passive,balanced,irritable,reliable,assertive,thoughtless,tidy,carefree,sympathetic,artistic,curious,active,aloof,polite,subordinate,conventional,diligent,nervous","","",""
